Lower_Bound,Reaction_Number,Upper_Bound,Reaction_ID
0.0,1395,1000.0,GLYCLTDy
-1000.0,1396,1000.0,GLYCLTt2rpp
0.0,1397,1000.0,GLYCLTt4pp
-1000.0,1398,1000.0,GLYCLTtex
0.0,1399,1000.0,GLYCTO2
0.0,1400,1000.0,GLYCTO3
0.0,1401,1000.0,GLYCTO4
-1000.0,1402,1000.0,GLYCtex
-1000.0,1403,1000.0,GLYCtpp
0.0,1404,1000.0,GLYK
0.0,1405,1000.0,GLYOX
0.0,1406,1000.0,GLYOX3
0.0,1407,1000.0,GLYTRS
0.0,1408,1000.0,GLYt2pp_copy1
-1000.0,1409,1000.0,GLYt2pp_copy2
0.0,1410,1000.0,GLYt4pp
-1000.0,1411,1000.0,GLYtex
0.0,1412,1000.0,GMAND
0.0,1413,1000.0,GMHEPAT
0.0,1414,1000.0,GMHEPK
0.0,1415,1000.0,GMHEPPA
0.0,1416,1000.0,GMPR
0.0,1417,1000.0,GMPS2
-1000.0,1418,1000.0,GMPtex
0.0,1419,1000.0,GND
0.0,1420,1000.0,GNK
0.0,1421,1000.0,GOFUCR
0.0,1422,1000.0,GP4GH
0.0,1423,1000.0,GPDDA1
0.0,1424,1000.0,GPDDA1pp
0.0,1425,1000.0,GPDDA2
0.0,1426,1000.0,GPDDA2pp
0.0,1427,1000.0,GPDDA3
0.0,1428,1000.0,GPDDA3pp
0.0,1429,1000.0,GPDDA4
0.0,1430,1000.0,GPDDA4pp
0.0,1431,1000.0,GPDDA5
0.0,1432,1000.0,GPDDA5pp
0.0,1433,1000.0,GRTT
0.0,1434,1000.0,GRXR
0.0,1435,1000.0,GSNK
0.0,1436,1000.0,GSNt2pp
-1000.0,1437,1000.0,GSNtex
0.0,1438,1000.0,GSPMDA
0.0,1439,1000.0,GSPMDS
-1000.0,1440,1000.0,GTHOXtex
-1000.0,1441,1000.0,GTHOr
0.0,1442,1000.0,GTHPi
0.0,1443,1000.0,GTHRDHpp
0.0,1444,1000.0,GTHRDabc2pp
0.0,1445,1000.0,GTHRDabcpp
-1000.0,1446,1000.0,GTHRDtex
0.0,1447,1000.0,GTHS
0.0,1448,1000.0,GTPCI
0.0,1449,1000.0,GTPCII2
0.0,1450,1000.0,GTPDPDP
0.0,1451,1000.0,GTPDPK
0.0,1452,1000.0,GTPHs
-1000.0,1453,1000.0,GTPtex
0.0,1454,1000.0,GUACYC
0.0,1455,1000.0,GUAD
0.0,1456,1000.0,GUAPRT
0.0,1457,1000.0,GUAt2pp
-1000.0,1458,1000.0,GUAtex
-1000.0,1459,1000.0,GUAtpp
-1000.0,1460,1000.0,GUI1
-1000.0,1461,1000.0,GUI2
0.0,1462,1000.0,GUR1PPpp
-1000.0,1463,1000.0,H2O2tex
-1000.0,1464,1000.0,H2Otex
-1000.0,1465,1000.0,H2Otpp
0.0,1466,1000.0,H2SO
0.0,1467,1000.0,H2St1pp
-1000.0,1468,1000.0,H2Stex
-1000.0,1469,1000.0,H2tex
-1000.0,1470,1000.0,H2tpp
-1000.0,1471,1000.0,HACD1
-1000.0,1472,1000.0,HACD2
-1000.0,1473,1000.0,HACD3
-1000.0,1474,1000.0,HACD4
-1000.0,1475,1000.0,HACD5
-1000.0,1476,1000.0,HACD6
-1000.0,1477,1000.0,HACD7
-1000.0,1478,1000.0,HACD8
-1000.0,1479,1000.0,HADPCOADH3
0.0,1480,1000.0,HBZOPT
-1000.0,1481,1000.0,HCINNMt2rpp
-1000.0,1482,1000.0,HCINNMtex
-1000.0,1483,1000.0,HCO3E
0.0,1484,1000.0,HCYSMT
0.0,1485,1000.0,HCYSMT2
0.0,1486,1000.0,HDCAtexi
0.0,1487,1000.0,HDCEAtexi
0.0,1488,1000.0,HEMEOS
0.0,1489,1000.0,HEPK1
0.0,1490,1000.0,HEPK2
0.0,1491,1000.0,HEPT1
0.0,1492,1000.0,HEPT2
0.0,1493,1000.0,HEPT3
0.0,1494,1000.0,HEPT4
0.0,1495,1000.0,HETZK
0.0,1496,1000.0,HEX1
0.0,1497,1000.0,HEX4
0.0,1498,1000.0,HEX7
-1000.0,1499,1000.0,HEXt2rpp
0.0,1500,1000.0,HG2abcpp
0.0,1501,1000.0,HG2t3pp
-1000.0,1502,1000.0,HG2tex
0.0,1503,1000.0,HISTD
0.0,1504,1000.0,HISTP
0.0,1505,1000.0,HISTRS
0.0,1506,1000.0,HISabcpp
-1000.0,1507,1000.0,HISt2rpp
-1000.0,1508,1000.0,HIStex
0.0,1509,1000.0,HKNDDH
0.0,1510,1000.0,HKNTDH
0.0,1511,1000.0,HMBS
0.0,1512,1000.0,HMPK1
0.0,1513,1000.0,HOMt2pp
-1000.0,1514,1000.0,HOMtex
0.0,1515,1000.0,HOPNTAL
0.0,1516,1000.0,HPPK2
0.0,1517,1000.0,HPPPNDO
-1000.0,1518,1000.0,HPPPNt2rpp
-1000.0,1519,1000.0,HPPPNtex
-1000.0,1520,1000.0,HPYRI
0.0,1521,1000.0,HPYRRx
0.0,1522,1000.0,HPYRRy
-1000.0,1523,1000.0,HSDy
0.0,1524,1000.0,HSK
0.0,1525,1000.0,HSST
0.0,1526,1000.0,HSTPT
0.0,1527,1000.0,HXAND
-1000.0,1528,1000.0,HXAtex
0.0,1529,1000.0,HXCT
0.0,1530,1000.0,HXPRT
0.0,1531,1000.0,HYD1pp
0.0,1532,1000.0,HYD2pp
0.0,1533,1000.0,HYD3pp
0.0,1534,1000.0,HYPOE
-1000.0,1535,1000.0,HYXNtex
-1000.0,1536,1000.0,HYXNtpp
-1000.0,1537,1000.0,Htex
0.0,1538,1000.0,I2FE2SR
0.0,1539,1000.0,I2FE2SS
0.0,1540,1000.0,I2FE2SS2
0.0,1541,1000.0,I2FE2ST
0.0,1542,1000.0,I4FE4SR
0.0,1543,1000.0,I4FE4ST
-1000.0,1544,1000.0,ICDHyr
-1000.0,1545,1000.0,ICHORS_copy1
0.0,1546,1000.0,ICHORS_copy2
0.0,1547,1000.0,ICHORT
0.0,1548,1000.0,ICL
0.0,1549,1000.0,ICYSDS
-1000.0,1550,1000.0,IDOND
0.0,1551,1000.0,IDOND2
-1000.0,1552,1000.0,IDONt2rpp
-1000.0,1553,1000.0,IDONtex
0.0,1554,1000.0,IG3PS
0.0,1555,1000.0,IGPDH
0.0,1556,1000.0,IGPS
-1000.0,1557,1000.0,ILETA
0.0,1558,1000.0,ILETRS
0.0,1559,1000.0,ILEabcpp
-1000.0,1560,1000.0,ILEt2rpp
-1000.0,1561,1000.0,ILEtex
-1000.0,1562,1000.0,IMPC
0.0,1563,1000.0,IMPD
-1000.0,1564,1000.0,IMPtex
0.0,1565,1000.0,INDOLEt2pp
-1000.0,1566,1000.0,INDOLEt2rpp
-1000.0,1567,1000.0,INDOLEtex
0.0,1568,1000.0,INOSTt4pp
0.0,1569,1000.0,INSH
0.0,1570,1000.0,INSK
-1000.0,1571,1000.0,INSTtex
0.0,1572,1000.0,INSt2pp_copy1
-1000.0,1573,1000.0,INSt2pp_copy2
-1000.0,1574,1000.0,INStex
-1000.0,1575,1000.0,IPDDI
0.0,1576,1000.0,IPDPS
0.0,1577,1000.0,IPMD
-1000.0,1578,1000.0,IPPMIa
-1000.0,1579,1000.0,IPPMIb
0.0,1580,1000.0,IPPS
0.0,1581,1000.0,ISETACabcpp
-1000.0,1582,1000.0,ISETACtex
0.0,1583,1000.0,K2L4Aabcpp
0.0,1584,1000.0,K2L4Aabctex
-1000.0,1585,1000.0,KARA1
-1000.0,1586,1000.0,KARA2
0.0,1587,1000.0,KAS14
0.0,1588,1000.0,KAS15
0.0,1589,1000.0,KDOCT2
0.0,1590,1000.0,KDOPP
0.0,1591,1000.0,KDOPS
0.0,1592,1000.0,KG6PDC
0.0,1593,1000.0,Kabcpp
0.0,1594,1000.0,Kt2pp
0.0,1595,1000.0,Kt3pp
-1000.0,1596,1000.0,Ktex
0.0,1597,1000.0,L_LACD2
0.0,1598,1000.0,L_LACD3
-1000.0,1599,1000.0,L_LACt2rpp
-1000.0,1600,1000.0,L_LACtex
0.0,1601,1000.0,LA4NTpp
0.0,1602,1000.0,LACZ
0.0,1603,1000.0,LACZpp
0.0,1604,1000.0,LADGMDH
-1000.0,1605,1000.0,LALADGLUtex
0.0,1606,1000.0,LALADGLUtpp
-1000.0,1607,1000.0,LALALGLUtex
0.0,1608,1000.0,LALALGLUtpp
0.0,1609,1000.0,LALDO2x
0.0,1610,1000.0,LALDO3
0.0,1611,1000.0,LALGP
0.0,1612,1000.0,LCADi
-1000.0,1613,1000.0,LCARR
-1000.0,1614,1000.0,LCARS
0.0,1615,1000.0,LCTSt3ipp
-1000.0,1616,1000.0,LCTStex
-1000.0,1617,1000.0,LCTStpp
-1000.0,1618,1000.0,LDH_D
0.0,1619,1000.0,LDH_D2
0.0,1620,1000.0,LEUTAi
0.0,1621,1000.0,LEUTRS
0.0,1622,1000.0,LEUabcpp
-1000.0,1623,1000.0,LEUt2rpp
-1000.0,1624,1000.0,LEUtex
0.0,1625,1000.0,LGTHL
0.0,1626,1000.0,LIPACabcpp
0.0,1627,1000.0,LIPAHT2ex
0.0,1628,1000.0,LIPAHTex
0.0,1629,1000.0,LIPAMPL
0.0,1630,1000.0,LIPATPT
0.0,1631,1000.0,LIPAabcpp
0.0,1632,1000.0,LIPAabctex
0.0,1633,1000.0,LIPOCT
0.0,1634,1000.0,LIPOS
0.0,1635,1000.0,LIPOt2pp
-1000.0,1636,1000.0,LIPOtex
0.0,1637,1000.0,LPADSS
0.0,1638,1000.0,LPLIPAL1A120pp
0.0,1639,1000.0,LPLIPAL1A140pp
0.0,1640,1000.0,LPLIPAL1A141pp
0.0,1641,1000.0,LPLIPAL1A160pp
0.0,1642,1000.0,LPLIPAL1A161pp
0.0,1643,1000.0,LPLIPAL1A180pp
0.0,1644,1000.0,LPLIPAL1A181pp
0.0,1645,1000.0,LPLIPAL1E120pp
0.0,1646,1000.0,LPLIPAL1E140pp
0.0,1647,1000.0,LPLIPAL1E141pp
0.0,1648,1000.0,LPLIPAL1E160pp
0.0,1649,1000.0,LPLIPAL1E161pp
0.0,1650,1000.0,LPLIPAL1E180pp
0.0,1651,1000.0,LPLIPAL1E181pp
0.0,1652,1000.0,LPLIPAL1G120pp
0.0,1653,1000.0,LPLIPAL1G140pp
0.0,1654,1000.0,LPLIPAL1G141pp
0.0,1655,1000.0,LPLIPAL1G160pp
0.0,1656,1000.0,LPLIPAL1G161pp
0.0,1657,1000.0,LPLIPAL1G180pp
0.0,1658,1000.0,LPLIPAL1G181pp
0.0,1659,1000.0,LPLIPAL2A120
0.0,1660,1000.0,LPLIPAL2A140
0.0,1661,1000.0,LPLIPAL2A141
0.0,1662,1000.0,LPLIPAL2A160
0.0,1663,1000.0,LPLIPAL2A161
0.0,1664,1000.0,LPLIPAL2A180
0.0,1665,1000.0,LPLIPAL2A181
0.0,1666,1000.0,LPLIPAL2ATE120
0.0,1667,1000.0,LPLIPAL2ATE140
0.0,1668,1000.0,LPLIPAL2ATE141
0.0,1669,1000.0,LPLIPAL2ATE160
0.0,1670,1000.0,LPLIPAL2ATE161
0.0,1671,1000.0,LPLIPAL2ATE180
0.0,1672,1000.0,LPLIPAL2ATE181
0.0,1673,1000.0,LPLIPAL2ATG120
0.0,1674,1000.0,LPLIPAL2ATG140
0.0,1675,1000.0,LPLIPAL2ATG141
0.0,1676,1000.0,LPLIPAL2ATG160
0.0,1677,1000.0,LPLIPAL2ATG161
0.0,1678,1000.0,LPLIPAL2ATG180
0.0,1679,1000.0,LPLIPAL2ATG181
0.0,1680,1000.0,LPLIPAL2E120
0.0,1681,1000.0,LPLIPAL2E140
0.0,1682,1000.0,LPLIPAL2E141
0.0,1683,1000.0,LPLIPAL2E160
0.0,1684,1000.0,LPLIPAL2E161
0.0,1685,1000.0,LPLIPAL2E180
0.0,1686,1000.0,LPLIPAL2E181
0.0,1687,1000.0,LPLIPAL2G120
0.0,1688,1000.0,LPLIPAL2G140
0.0,1689,1000.0,LPLIPAL2G141
0.0,1690,1000.0,LPLIPAL2G160
0.0,1691,1000.0,LPLIPAL2G161
0.0,1692,1000.0,LPLIPAL2G180
0.0,1693,1000.0,LPLIPAL2G181
-1000.0,1694,1000.0,LSERDHr
0.0,1695,1000.0,LYSDC
0.0,1696,1000.0,LYSTRS
0.0,1697,1000.0,LYSabcpp
0.0,1698,1000.0,LYSt2pp
0.0,1699,1000.0,LYSt3pp
-1000.0,1700,1000.0,LYStex
0.0,1701,1000.0,LYXI
0.0,1702,1000.0,LYXt2pp
-1000.0,1703,1000.0,LYXtex
-1000.0,1704,1000.0,M1PD
0.0,1705,1000.0,MACPD
0.0,1706,1000.0,MALCOAMT
0.0,1707,1000.0,MALDDH
0.0,1708,1000.0,MALDt2_2pp
-1000.0,1709,1000.0,MALDtex
0.0,1710,1000.0,MALS
-1000.0,1711,1000.0,MALTATr
0.0,1712,1000.0,MALTHXabcpp
0.0,1713,1000.0,MALTHXtexi
0.0,1714,1000.0,MALTPTabcpp
0.0,1715,1000.0,MALTPTtexi
0.0,1716,1000.0,MALTTRabcpp
0.0,1717,1000.0,MALTTRtexi
0.0,1718,1000.0,MALTTTRabcpp
0.0,1719,1000.0,MALTTTRtexi
0.0,1720,1000.0,MALTabcpp
0.0,1721,1000.0,MALTptspp
0.0,1722,1000.0,MALTtexi
0.0,1723,1000.0,MALt2_2pp
0.0,1724,1000.0,MALt2_3pp
0.0,1725,1000.0,MALt3pp
-1000.0,1726,1000.0,MALtex
0.0,1727,1000.0,MAN1PT2
-1000.0,1728,1000.0,MAN6PI
0.0,1729,1000.0,MAN6Pt6_2pp
-1000.0,1730,1000.0,MAN6Ptex
-1000.0,1731,1000.0,MANAO
0.0,1732,1000.0,MANGLYCptspp
-1000.0,1733,1000.0,MANGLYCtex
0.0,1734,1000.0,MANPGH
0.0,1735,1000.0,MANptspp
-1000.0,1736,1000.0,MANtex
0.0,1737,1000.0,MCITD
-1000.0,1738,1000.0,MCITL2
0.0,1739,1000.0,MCITS
-1000.0,1740,1000.0,MCOATA
0.0,1741,1000.0,MCPST
0.0,1742,1000.0,MCTP1App
0.0,1743,1000.0,MCTP1Bpp
0.0,1744,1000.0,MCTP2App
0.0,1745,1000.0,MDDCP1pp
0.0,1746,1000.0,MDDCP2pp
0.0,1747,1000.0,MDDCP3pp
0.0,1748,1000.0,MDDCP4pp
0.0,1749,1000.0,MDDCP5pp
0.0,1750,1000.0,MDDEP1pp
0.0,1751,1000.0,MDDEP2pp
0.0,1752,1000.0,MDDEP3pp
0.0,1753,1000.0,MDDEP4pp
-1000.0,1754,1000.0,MDH
0.0,1755,1000.0,MDH2
0.0,1756,1000.0,MDH3
0.0,1757,1000.0,ME1
0.0,1758,1000.0,ME2
0.0,1759,1000.0,MECDPDH5
0.0,1760,1000.0,MECDPS
0.0,1761,1000.0,MELIBt2pp
0.0,1762,1000.0,MELIBt3ipp
-1000.0,1763,1000.0,MELIBtex
-1000.0,1764,1000.0,MEOHtex
-1000.0,1765,1000.0,MEOHtrpp
0.0,1766,1000.0,MEPCT
0.0,1767,1000.0,METAT
0.0,1768,1000.0,METDabcpp
-1000.0,1769,1000.0,METDtex
0.0,1770,1000.0,METOX1s
0.0,1771,1000.0,METOX2s
0.0,1772,1000.0,METS
0.0,1773,1000.0,METSOX1abcpp
-1000.0,1774,1000.0,METSOX1tex
0.0,1775,1000.0,METSOX2abcpp
-1000.0,1776,1000.0,METSOX2tex
0.0,1777,1000.0,METSOXR1
0.0,1778,1000.0,METSOXR2
0.0,1779,1000.0,METTRS
0.0,1780,1000.0,METabcpp
-1000.0,1781,1000.0,METtex
-1000.0,1782,1000.0,MG2t3_2pp
-1000.0,1783,1000.0,MG2tex
0.0,1784,1000.0,MG2tpp
0.0,1785,1000.0,MG2uabcpp
0.0,1786,1000.0,MGSA
0.0,1787,1000.0,MI1PP
-1000.0,1788,1000.0,MICITDr
-1000.0,1789,1000.0,MINCYCtex
0.0,1790,1000.0,MINCYCtpp
0.0,1791,1000.0,MINOHPtexi
0.0,1792,1000.0,MLDCP1App
0.0,1793,1000.0,MLDCP1Bpp
0.0,1794,1000.0,MLDCP2App
0.0,1795,1000.0,MLDCP2Bpp
0.0,1796,1000.0,MLDCP3App
0.0,1797,1000.0,MLDEP1pp
0.0,1798,1000.0,MLDEP2pp
0.0,1799,1000.0,MLTG1
0.0,1800,1000.0,MLTG2
0.0,1801,1000.0,MLTG3
0.0,1802,1000.0,MLTG4
0.0,1803,1000.0,MLTG5
0.0,1804,1000.0,MLTGY1pp
0.0,1805,1000.0,MLTGY2pp
0.0,1806,1000.0,MLTGY3pp
0.0,1807,1000.0,MLTGY4pp
-1000.0,1808,1000.0,MLTP1
-1000.0,1809,1000.0,MLTP2
-1000.0,1810,1000.0,MLTP3
0.0,1811,1000.0,MMCD
0.0,1812,1000.0,MMETt2pp
-1000.0,1813,1000.0,MMETtex
0.0,1814,1000.0,MMM
0.0,1815,1000.0,MN2t3pp
0.0,1816,1000.0,MN2tpp
0.0,1817,1000.0,MN6PP
0.0,1818,1000.0,MNLptspp
-1000.0,1819,1000.0,MNLtex
0.0,1820,1000.0,MNNH
0.0,1821,1000.0,MNt2pp
-1000.0,1822,1000.0,MNtex
0.0,1823,1000.0,MOADSUx
0.0,1824,1000.0,MOAT
0.0,1825,1000.0,MOAT2
0.0,1826,1000.0,MOAT3C
0.0,1827,1000.0,MOBDabcpp
-1000.0,1828,1000.0,MOBDtex
0.0,1829,1000.0,MOCDS
0.0,1830,1000.0,MOCOS
0.0,1831,1000.0,MOGDS
0.0,1832,1000.0,MOHMT
-1000.0,1833,1000.0,MOX
0.0,1834,1000.0,MPTAT
0.0,1835,1000.0,MPTG
0.0,1836,1000.0,MPTG2
0.0,1837,1000.0,MPTS
0.0,1838,1000.0,MPTSS
0.0,1839,1000.0,MSAR
0.0,1840,1000.0,MSO3abcpp
-1000.0,1841,1000.0,MSO3tex
0.0,1842,1000.0,MTAN
-1000.0,1843,1000.0,MTHFC
-1000.0,1844,1000.0,MTHFD
0.0,1845,1000.0,MTHFR2
0.0,1846,1000.0,MTHTHFSs
0.0,1847,1000.0,MTRPOX
-1000.0,1848,1000.0,N2Otex
-1000.0,1849,1000.0,N2Otpp
0.0,1850,1000.0,NACODA
-1000.0,1851,1000.0,NACtex
0.0,1852,1000.0,NACtpp
0.0,1853,1000.0,NADDP
0.0,1854,1000.0,NADH10
0.0,1855,1000.0,NADH16pp
0.0,1856,1000.0,NADH17pp
0.0,1857,1000.0,NADH18pp
0.0,1858,1000.0,NADH5
0.0,1859,1000.0,NADH9
0.0,1860,1000.0,NADK
0.0,1861,1000.0,NADN
0.0,1862,1000.0,NADPHQR2
0.0,1863,1000.0,NADPHQR3
0.0,1864,1000.0,NADPHQR4
0.0,1865,1000.0,NADPPPS
0.0,1866,1000.0,NADS1
0.0,1867,1000.0,NADTRHD
0.0,1868,1000.0,NAMNPP
0.0,1869,1000.0,NAt3_1p5pp
0.0,1870,1000.0,NAt3_2pp
0.0,1871,1000.0,NAt3pp
-1000.0,1872,1000.0,NAtex
-1000.0,1873,1000.0,NDPK1
-1000.0,1874,1000.0,NDPK2
-1000.0,1875,1000.0,NDPK3
-1000.0,1876,1000.0,NDPK4
-1000.0,1877,1000.0,NDPK5
-1000.0,1878,1000.0,NDPK6
-1000.0,1879,1000.0,NDPK7
-1000.0,1880,1000.0,NDPK8
-1000.0,1881,1000.0,NH4tex
-1000.0,1882,1000.0,NH4tpp
0.0,1883,1000.0,NHFRBO
0.0,1884,1000.0,NI2abcpp
0.0,1885,1000.0,NI2t3pp
-1000.0,1886,1000.0,NI2tex
0.0,1887,1000.0,NI2tpp
0.0,1888,1000.0,NI2uabcpp
0.0,1889,1000.0,NMNAT
0.0,1890,1000.0,NMNDA
0.0,1891,1000.0,NMNN
0.0,1892,1000.0,NMNPtpp
0.0,1893,1000.0,NMNt7pp
-1000.0,1894,1000.0,NMNtex
0.0,1895,1000.0,NNAM
-1000.0,1896,1000.0,NNATr
0.0,1897,1000.0,NNDMBRT
0.0,1898,1000.0,NNDPR
-1000.0,1899,1000.0,NO2t2rpp
-1000.0,1900,1000.0,NO2tex
0.0,1901,1000.0,NO3R1bpp
0.0,1902,1000.0,NO3R1pp
0.0,1903,1000.0,NO3R2bpp
0.0,1904,1000.0,NO3R2pp
0.0,1905,1000.0,NO3t7pp
-1000.0,1906,1000.0,NO3tex
0.0,1907,1000.0,NODOx
0.0,1908,1000.0,NODOy
-1000.0,1909,1000.0,NOVBCNtex
0.0,1910,1000.0,NOVBCNtpp
-1000.0,1911,1000.0,NOtex
-1000.0,1912,1000.0,NOtpp
0.0,1913,1000.0,NTD1
0.0,1914,1000.0,NTD10
0.0,1915,1000.0,NTD10pp
0.0,1916,1000.0,NTD11
0.0,1917,1000.0,NTD11pp
0.0,1918,1000.0,NTD12
0.0,1919,1000.0,NTD12pp
0.0,1920,1000.0,NTD1pp
0.0,1921,1000.0,NTD2
0.0,1922,1000.0,NTD2pp
0.0,1923,1000.0,NTD3
0.0,1924,1000.0,NTD3pp
0.0,1925,1000.0,NTD4
0.0,1926,1000.0,NTD4pp
0.0,1927,1000.0,NTD5
0.0,1928,1000.0,NTD5pp
0.0,1929,1000.0,NTD6
0.0,1930,1000.0,NTD6pp
0.0,1931,1000.0,NTD7
0.0,1932,1000.0,NTD7pp
0.0,1933,1000.0,NTD8
0.0,1934,1000.0,NTD8pp
0.0,1935,1000.0,NTD9
0.0,1936,1000.0,NTD9pp
0.0,1937,1000.0,NTP1
0.0,1938,1000.0,NTP10
0.0,1939,1000.0,NTP11
0.0,1940,1000.0,NTP12
0.0,1941,1000.0,NTP3
0.0,1942,1000.0,NTP3pp
0.0,1943,1000.0,NTP5
0.0,1944,1000.0,NTPP1
0.0,1945,1000.0,NTPP10
0.0,1946,1000.0,NTPP11
0.0,1947,1000.0,NTPP2
0.0,1948,1000.0,NTPP3
0.0,1949,1000.0,NTPP4
0.0,1950,1000.0,NTPP5
0.0,1951,1000.0,NTPP6
0.0,1952,1000.0,NTPP7
0.0,1953,1000.0,NTPP8
0.0,1954,1000.0,NTPP9
0.0,1955,1000.0,NTPTP1
0.0,1956,1000.0,NTPTP2
0.0,1957,1000.0,NTRIR2x
0.0,1958,1000.0,NTRIR3pp
0.0,1959,1000.0,NTRIR4pp
0.0,1960,1000.0,O16A4COLIPAabctex
0.0,1961,1000.0,O16A4Lpp
0.0,1962,1000.0,O16AP1pp
0.0,1963,1000.0,O16AP2pp
0.0,1964,1000.0,O16AP3pp
0.0,1965,1000.0,O16AT
0.0,1966,1000.0,O16AUNDtpp
0.0,1967,1000.0,O16GALFT
0.0,1968,1000.0,O16GLCT1
0.0,1969,1000.0,O16GLCT2
-1000.0,1970,1000.0,O2Stex
-1000.0,1971,1000.0,O2tex
-1000.0,1972,1000.0,O2tpp
0.0,1973,1000.0,OAADC
0.0,1974,1000.0,OBTFL
-1000.0,1975,1000.0,OCBT
0.0,1976,1000.0,OCDCAtexi
0.0,1977,1000.0,OCDCEAtexi
-1000.0,1978,1000.0,OCTAtex
0.0,1979,1000.0,OCTDPS
0.0,1980,1000.0,OCTNLL
0.0,1981,1000.0,OGMEACPD
0.0,1982,1000.0,OGMEACPR
0.0,1983,1000.0,OGMEACPS
-1000.0,1984,1000.0,OHPBAT
0.0,1985,1000.0,OHPHM
0.0,1986,1000.0,OMBZLM
0.0,1987,1000.0,OMCDC
0.0,1988,1000.0,OMMBLHX
0.0,1989,1000.0,OMMBLHX3
0.0,1990,1000.0,OMPDC
0.0,1991,1000.0,OMPHHX
0.0,1992,1000.0,OMPHHX3
0.0,1993,1000.0,OP4ENH
0.0,1994,1000.0,OPHBDC
0.0,1995,1000.0,OPHHX
0.0,1996,1000.0,OPHHX3
0.0,1997,1000.0,OPMEACPD
0.0,1998,1000.0,OPMEACPR
0.0,1999,1000.0,OPMEACPS
0.0,2000,1000.0,ORNDC
0.0,2001,1000.0,ORNabcpp
-1000.0,2002,1000.0,ORNtex
0.0,2003,1000.0,OROTt2_2pp
-1000.0,2004,1000.0,OROTtex
-1000.0,2005,1000.0,ORPT
0.0,2006,1000.0,OXAMTC
0.0,2007,1000.0,OXCDC
0.0,2008,1000.0,OXCOAHDH
0.0,2009,1000.0,OXDHCOAT
0.0,2010,1000.0,P5CD
0.0,2011,1000.0,P5CR
0.0,2012,1000.0,PA120abcpp
0.0,2013,1000.0,PA140abcpp
0.0,2014,1000.0,PA141abcpp
0.0,2015,1000.0,PA160abcpp
0.0,2016,1000.0,PA161abcpp
0.0,2017,1000.0,PA180abcpp
0.0,2018,1000.0,PA181abcpp
-1000.0,2019,1000.0,PACALDt2rpp
-1000.0,2020,1000.0,PACALDtex
0.0,2021,1000.0,PACCOAE
0.0,2022,1000.0,PACCOAL
0.0,2023,1000.0,PANTS
0.0,2024,1000.0,PAPA120
0.0,2025,1000.0,PAPA120pp
0.0,2026,1000.0,PAPA140
0.0,2027,1000.0,PAPA140pp
0.0,2028,1000.0,PAPA141
0.0,2029,1000.0,PAPA141pp
0.0,2030,1000.0,PAPA160
0.0,2031,1000.0,PAPA160pp
0.0,2032,1000.0,PAPA161
0.0,2033,1000.0,PAPA161pp
0.0,2034,1000.0,PAPA180
0.0,2035,1000.0,PAPA180pp
0.0,2036,1000.0,PAPA181
0.0,2037,1000.0,PAPA181pp
0.0,2038,1000.0,PAPPT3
0.0,2039,1000.0,PAPSR
0.0,2040,1000.0,PAPSR2
0.0,2041,1000.0,PDE1
0.0,2042,1000.0,PDE4
0.0,2043,1000.0,PDH
0.0,2044,1000.0,PDX5PO2
0.0,2045,1000.0,PDX5POi
0.0,2046,1000.0,PDX5PS
0.0,2047,1000.0,PDXPP
0.0,2048,1000.0,PE120abcpp
0.0,2049,1000.0,PE140abcpp
0.0,2050,1000.0,PE141abcpp
0.0,2051,1000.0,PE160abcpp
0.0,2052,1000.0,PE161abcpp
0.0,2053,1000.0,PE180abcpp
0.0,2054,1000.0,PE181abcpp
0.0,2055,1000.0,PEAMNOpp
-1000.0,2056,1000.0,PEAMNtex
-1000.0,2057,1000.0,PERD
0.0,2058,1000.0,PETNT161pp
0.0,2059,1000.0,PETNT181pp
0.0,2060,1000.0,PFK
0.0,2061,1000.0,PFK_2
0.0,2062,1000.0,PFK_3
0.0,2063,1000.0,PFL
0.0,2064,1000.0,PG120abcpp
0.0,2065,1000.0,PG140abcpp
0.0,2066,1000.0,PG141abcpp
0.0,2067,1000.0,PG160abcpp
0.0,2068,1000.0,PG161abcpp
0.0,2069,1000.0,PG180abcpp
0.0,2070,1000.0,PG181abcpp
-1000.0,2071,1000.0,PGAMT
0.0,2072,1000.0,PGCD
-1000.0,2073,1000.0,PGI
-1000.0,2074,1000.0,PGK
0.0,2075,1000.0,PGL
0.0,2076,1000.0,PGLYCP
-1000.0,2077,1000.0,PGM
-1000.0,2078,1000.0,PGMT
0.0,2079,1000.0,PGP120abcpp
0.0,2080,1000.0,PGP140abcpp
0.0,2081,1000.0,PGP141abcpp
0.0,2082,1000.0,PGP160abcpp
0.0,2083,1000.0,PGP161abcpp
0.0,2084,1000.0,PGP180abcpp
0.0,2085,1000.0,PGP181abcpp
0.0,2086,1000.0,PGPP120
0.0,2087,1000.0,PGPP120pp
0.0,2088,1000.0,PGPP140
0.0,2089,1000.0,PGPP140pp
0.0,2090,1000.0,PGPP141
0.0,2091,1000.0,PGPP141pp
0.0,2092,1000.0,PGPP160
0.0,2093,1000.0,PGPP160pp
0.0,2094,1000.0,PGPP161
0.0,2095,1000.0,PGPP161pp
0.0,2096,1000.0,PGPP180
0.0,2097,1000.0,PGPP180pp
0.0,2098,1000.0,PGPP181
0.0,2099,1000.0,PGPP181pp
